Name,Value,Year,Type,Gender
Hussain,413.0,2011,Rank,Boy
Hussein,781.0,2011,Rank,Boy
Huw,638.0,2011,Rank,Boy
Huzaifa,1124.0,2011,Rank,Boy
Huzaifah,1303.0,2011,Rank,Boy
Hywel,2039.0,2011,Rank,Boy
Ian,495.0,2011,Rank,Boy
Ibraheem,361.0,2011,Rank,Boy
Ibrahim,114.0,2011,Rank,Boy
Idrees,1158.0,2011,Rank,Boy
Idris,449.0,2011,Rank,Boy
Iestyn,425.0,2011,Rank,Boy
Ieuan,557.0,2011,Rank,Boy
Ihsaan,1688.0,2011,Rank,Boy
Ihsan,852.0,2011,Rank,Boy
Ilyas,431.0,2011,Rank,Boy
Imad,3300.0,2011,Rank,Boy
Immanuel,1788.0,2011,Rank,Boy
Imran,486.0,2011,Rank,Boy
Inigo,1398.0,2011,Rank,Boy
Ioan,420.0,2011,Rank,Boy
Ioannis,2194.0,2011,Rank,Boy
Iolo,1158.0,2011,Rank,Boy
Irfan,1087.0,2011,Rank,Boy
Isa,288.0,2011,Rank,Boy
Isaac,33.0,2011,Rank,Boy
Isaak,1209.0,2011,Rank,Boy
Isaiah,253.0,2011,Rank,Boy
Ishan,1024.0,2011,Rank,Boy
Ishaq,615.0,2011,Rank,Boy
Ishmael,1251.0,2011,Rank,Boy
Ismaeel,507.0,2011,Rank,Boy
Ismael,759.0,2011,Rank,Boy
Ismail,241.0,2011,Rank,Boy
Israel,565.0,2011,Rank,Boy
Issa,812.0,2011,Rank,Boy
Issac,743.0,2011,Rank,Boy
Ivan,323.0,2011,Rank,Boy
Ivo,1209.0,2011,Rank,Boy
Iwan,580.0,2011,Rank,Boy
Izaac,976.0,2011,Rank,Boy
Izaak,907.0,2011,Rank,Boy
Izak,2039.0,2011,Rank,Boy
Jac,367.0,2011,Rank,Boy
Jack,3.0,2011,Rank,Boy
Jackson,99.0,2011,Rank,Boy
Jacob,7.0,2011,Rank,Boy
Jacques,1251.0,2011,Rank,Boy
Jaden,192.0,2011,Rank,Boy
Jago,537.0,2011,Rank,Boy
Jai,277.0,2011,Rank,Boy
Jaiden,171.0,2011,Rank,Boy
Jaime,1251.0,2011,Rank,Boy
Jak,602.0,2011,Rank,Boy
Jake,29.0,2011,Rank,Boy
Jakob,449.0,2011,Rank,Boy
Jakub,134.0,2011,Rank,Boy
Jalal,2039.0,2011,Rank,Boy
Jamaal,2390.0,2011,Rank,Boy
Jamal,407.0,2011,Rank,Boy
Jameel,1447.0,2011,Rank,Boy
James,8.0,2011,Rank,Boy
Jamie,49.0,2011,Rank,Boy
Jamie-Lee,1303.0,2011,Rank,Boy
Jamil,929.0,2011,Rank,Boy
Jan,303.0,2011,Rank,Boy
Jared,336.0,2011,Rank,Boy
Jarvis,1045.0,2011,Rank,Boy
Jaskaran,2194.0,2011,Rank,Boy
Jason,159.0,2011,Rank,Boy
Jasper,138.0,2011,Rank,Boy
Jasraj,1447.0,2011,Rank,Boy
Javier,1158.0,2011,Rank,Boy
Jawad,1251.0,2011,Rank,Boy
Jay,126.0,2011,Rank,Boy
Jayden,32.0,2011,Rank,Boy
Jaydon,360.0,2011,Rank,Boy
Jayson,999.0,2011,Rank,Boy
Jean,1909.0,2011,Rank,Boy
Jed,1124.0,2011,Rank,Boy
Jeevan,718.0,2011,Rank,Boy
Jefferson,1909.0,2011,Rank,Boy
Jeffrey,1045.0,2011,Rank,Boy
Jem,1251.0,2011,Rank,Boy
Jensen,186.0,2011,Rank,Boy
Jenson,67.0,2011,Rank,Boy
Jeremiah,317.0,2011,Rank,Boy
Jeremy,455.0,2011,Rank,Boy
Jermaine,1158.0,2011,Rank,Boy
Jerome,831.0,2011,Rank,Boy
Jerry,1251.0,2011,Rank,Boy
Jesse,184.0,2011,Rank,Boy
Jethro,1342.0,2011,Rank,Boy
Jibran,2194.0,2011,Rank,Boy
Jim,1251.0,2011,Rank,Boy
Jimi,1158.0,2011,Rank,Boy
Jimmy,294.0,2011,Rank,Boy
Joachim,2390.0,2011,Rank,Boy
Joao,1024.0,2011,Rank,Boy
Jobe,1447.0,2011,Rank,Boy
Joby,2194.0,2011,Rank,Boy
Jody,1303.0,2011,Rank,Boy
Joe,140.0,2011,Rank,Boy
Joel,88.0,2011,Rank,Boy
Joey,273.0,2011,Rank,Boy
Johan,1158.0,2011,Rank,Boy
Johann,2194.0,2011,Rank,Boy
Johannes,1788.0,2011,Rank,Boy
John,100.0,2011,Rank,Boy
John-Paul,1087.0,2011,Rank,Boy
Johnathan,929.0,2011,Rank,Boy
Johnnie,2039.0,2011,Rank,Boy
Johnny,371.0,2011,Rank,Boy
Johnson,2892.0,2011,Rank,Boy
Jon,878.0,2011,Rank,Boy
Jonah,168.0,2011,Rank,Boy
Jonas,565.0,2011,Rank,Boy
Jonathan,147.0,2011,Rank,Boy
Jonjo,2194.0,2011,Rank,Boy
Jonty,845.0,2011,Rank,Boy
Jordan,217.0,2011,Rank,Boy
Jordon,1688.0,2011,Rank,Boy
Jorge,852.0,2011,Rank,Boy
Jose,878.0,2011,Rank,Boy
Josef,852.0,2011,Rank,Boy
Joseff,1522.0,2011,Rank,Boy
Joseph,18.0,2011,Rank,Boy
Josh,201.0,2011,Rank,Boy
Joshua,9.0,2011,Rank,Boy
Josiah,313.0,2011,Rank,Boy
Joss,1600.0,2011,Rank,Boy
Jotham,1788.0,2011,Rank,Boy
Jovan,852.0,2011,Rank,Boy
Jowan,1251.0,2011,Rank,Boy
Jozef,1447.0,2011,Rank,Boy
Juan,958.0,2011,Rank,Boy
Judah,647.0,2011,Rank,Boy
Jude,83.0,2011,Rank,Boy
Jules,1087.0,2011,Rank,Boy
Julian,293.0,2011,Rank,Boy
Julien,3300.0,2011,Rank,Boy
Julius,1209.0,2011,Rank,Boy
Junaid,812.0,2011,Rank,Boy
Junior,246.0,2011,Rank,Boy
Justin,244.0,2011,Rank,Boy
Kaan,1024.0,2011,Rank,Boy
Kabir,999.0,2011,Rank,Boy
Kacey,1522.0,2011,Rank,Boy
Kade,594.0,2011,Rank,Boy
Kaelan,602.0,2011,Rank,Boy
Kai,56.0,2011,Rank,Boy
Kailan,1045.0,2011,Rank,Boy
Kain,1209.0,2011,Rank,Boy
Kaine,929.0,2011,Rank,Boy
Kaleb,325.0,2011,Rank,Boy
Kaleem,2194.0,2011,Rank,Boy
Kalen,2039.0,2011,Rank,Boy
Kallum,662.0,2011,Rank,Boy
Kalvin,1522.0,2011,Rank,Boy
Kamal,999.0,2011,Rank,Boy
Kameron,878.0,2011,Rank,Boy
Kamil,378.0,2011,Rank,Boy
Kamran,621.0,2011,Rank,Boy
Kane,248.0,2011,Rank,Boy
Karam,812.0,2011,Rank,Boy
Karan,1303.0,2011,Rank,Boy
Kareem,812.0,2011,Rank,Boy
Karim,767.0,2011,Rank,Boy
Karl,626.0,2011,Rank,Boy
Kasey,1124.0,2011,Rank,Boy
Kasim,1209.0,2011,Rank,Boy
Kavan,1600.0,2011,Rank,Boy
Kaya,976.0,2011,Rank,Boy
Kayden,94.0,2011,Rank,Boy
Kaylan,781.0,2011,Rank,Boy
Kaylem,1158.0,2011,Rank,Boy
Kaylen,718.0,2011,Rank,Boy
Kaylum,681.0,2011,Rank,Boy
Kayne,878.0,2011,Rank,Boy
Kazi,2390.0,2011,Rank,Boy
Keagan,1209.0,2011,Rank,Boy
Kealan,1522.0,2011,Rank,Boy
Keane,1398.0,2011,Rank,Boy
Keanu,1522.0,2011,Rank,Boy
Keaton,479.0,2011,Rank,Boy
Keegan,349.0,2011,Rank,Boy
Keelan,528.0,2011,Rank,Boy
Keenan,1045.0,2011,Rank,Boy
Keir,1024.0,2011,Rank,Boy
Keith,1522.0,2011,Rank,Boy
Kellan,1600.0,2011,Rank,Boy
Kelvin,831.0,2011,Rank,Boy
Kemal,4647.0,2011,Rank,Boy
Kenan,1342.0,2011,Rank,Boy
Kennedy,1600.0,2011,Rank,Boy
Kenneth,878.0,2011,Rank,Boy
Kenny,732.0,2011,Rank,Boy
Keon,1158.0,2011,Rank,Boy
Kerem,1398.0,2011,Rank,Boy
Keshav,1788.0,2011,Rank,Boy
Kevin,196.0,2011,Rank,Boy
Khaled,1209.0,2011,Rank,Boy
Khaleel,1447.0,2011,Rank,Boy
Khalid,435.0,2011,Rank,Boy
Khalil,681.0,2011,Rank,Boy
Khizar,2892.0,2011,Rank,Boy
Kian,81.0,2011,Rank,Boy
Kieran,129.0,2011,Rank,Boy
Kieron,479.0,2011,Rank,Boy
Killian,2194.0,2011,Rank,Boy
Kingsley,546.0,2011,Rank,Boy
Kiran,907.0,2011,Rank,Boy
Kishan,1087.0,2011,Rank,Boy
Kit,781.0,2011,Rank,Boy
Kobi,413.0,2011,Rank,Boy
Kody,510.0,2011,Rank,Boy
Kofi,1158.0,2011,Rank,Boy
Konrad,743.0,2011,Rank,Boy
Kori,1788.0,2011,Rank,Boy
Kory,1688.0,2011,Rank,Boy
Kris,3300.0,2011,Rank,Boy
Krishan,1045.0,2011,Rank,Boy
Krishna,1398.0,2011,Rank,Boy
Kristian,528.0,2011,Rank,Boy
Kristopher,1688.0,2011,Rank,Boy
Kurt,1522.0,2011,Rank,Boy
Kurtis,767.0,2011,Rank,Boy
Kush,1303.0,2011,Rank,Boy
Kwame,1600.0,2011,Rank,Boy
Kyan,401.0,2011,Rank,Boy
Kye,267.0,2011,Rank,Boy
Kylan,495.0,2011,Rank,Boy
Kyle,95.0,2011,Rank,Boy
Kyran,384.0,2011,Rank,Boy
Kyron,346.0,2011,Rank,Boy
Lachlan,510.0,2011,Rank,Boy
Laith,671.0,2011,Rank,Boy
Lamar,2892.0,2011,Rank,Boy
Lance,1045.0,2011,Rank,Boy
Larry,1788.0,2011,Rank,Boy
Lars,1522.0,2011,Rank,Boy
Laurence,388.0,2011,Rank,Boy
Laurie,878.0,2011,Rank,Boy
Lawrence,369.0,2011,Rank,Boy
Lawson,701.0,2011,Rank,Boy
Layton,161.0,2011,Rank,Boy
Leandro,831.0,2011,Rank,Boy
Lee,281.0,2011,Rank,Boy
Leighton,188.0,2011,Rank,Boy
Lennie,852.0,2011,Rank,Boy
Lennon,178.0,2011,Rank,Boy
Lennox,732.0,2011,Rank,Boy
Lenny,265.0,2011,Rank,Boy
Leo,27.0,2011,Rank,Boy
Leon,62.0,2011,Rank,Boy
Leonard,361.0,2011,Rank,Boy
Leonardo,215.0,2011,Rank,Boy
Leroy,1087.0,2011,Rank,Boy
Levi,149.0,2011,Rank,Boy
Lewis,39.0,2011,Rank,Boy
Lewys,1600.0,2011,Rank,Boy
Leyton,411.0,2011,Rank,Boy
Liam,44.0,2011,Rank,Boy
Lincoln,271.0,2011,Rank,Boy
Linden,1600.0,2011,Rank,Boy
Linus,1124.0,2011,Rank,Boy
Llewellyn,2892.0,2011,Rank,Boy
Llewelyn,2194.0,2011,Rank,Boy
Lloyd,368.0,2011,Rank,Boy
Logan,30.0,2011,Rank,Boy
Lorcan,743.0,2011,Rank,Boy
Lorenzo,375.0,2011,Rank,Boy
Loui,976.0,2011,Rank,Boy
Louie,74.0,2011,Rank,Boy
Louis,68.0,2011,Rank,Boy
Luc,944.0,2011,Rank,Boy
Luca,64.0,2011,Rank,Boy
Lucas,26.0,2011,Rank,Boy
Lucian,467.0,2011,Rank,Boy
Luciano,1342.0,2011,Rank,Boy
Lucien,976.0,2011,Rank,Boy
Ludovic,2390.0,2011,Rank,Boy
Luis,341.0,2011,Rank,Boy
Luka,333.0,2011,Rank,Boy
Lukas,210.0,2011,Rank,Boy
Luke,41.0,2011,Rank,Boy
Luqmaan,1688.0,2011,Rank,Boy
Luqman,718.0,2011,Rank,Boy
Lyle,852.0,2011,Rank,Boy
Lyndon,696.0,2011,Rank,Boy
Mac,1303.0,2011,Rank,Boy
Macaulay,1600.0,2011,Rank,Boy
Macauley,767.0,2011,Rank,Boy
Mackenzie,310.0,2011,Rank,Boy
Macsen,907.0,2011,Rank,Boy
Magnus,718.0,2011,Rank,Boy
Mahad,1251.0,2011,Rank,Boy
Mahdi,652.0,2011,Rank,Boy
Mahir,812.0,2011,Rank,Boy
Mahmood,1909.0,2011,Rank,Boy
Mahmoud,1600.0,2011,Rank,Boy
Maison,425.0,2011,Rank,Boy
Majid,2039.0,2011,Rank,Boy
Malachi,225.0,2011,Rank,Boy
Malcolm,1909.0,2011,Rank,Boy
Malik,479.0,2011,Rank,Boy
Manraj,976.0,2011,Rank,Boy
Manuel,1251.0,2011,Rank,Boy
Manveer,1158.0,2011,Rank,Boy
Manvir,1600.0,2011,Rank,Boy
Marc,602.0,2011,Rank,Boy
Marcel,284.0,2011,Rank,Boy
Marco,420.0,2011,Rank,Boy
Marcos,2892.0,2011,Rank,Boy
Marcus,170.0,2011,Rank,Boy
Marek,1251.0,2011,Rank,Boy
Mario,594.0,2011,Rank,Boy
Marius,1600.0,2011,Rank,Boy
Mark,198.0,2011,Rank,Boy
Marko,1447.0,2011,Rank,Boy
Markus,999.0,2011,Rank,Boy
Marley,157.0,2011,Rank,Boy
Marlon,1045.0,2011,Rank,Boy
Marshall,305.0,2011,Rank,Boy
Martin,244.0,2011,Rank,Boy
Marty,1788.0,2011,Rank,Boy
Martyn,2390.0,2011,Rank,Boy
Marvin,1087.0,2011,Rank,Boy
Marwan,1045.0,2011,Rank,Boy
Mason,35.0,2011,Rank,Boy
Massimo,1158.0,2011,Rank,Boy
Mateusz,269.0,2011,Rank,Boy
Mathew,546.0,2011,Rank,Boy
Mathias,1209.0,2011,Rank,Boy
Matt,1124.0,2011,Rank,Boy
Matteo,392.0,2011,Rank,Boy
Matthew,43.0,2011,Rank,Boy
Matthias,1342.0,2011,Rank,Boy
Maurice,1522.0,2011,Rank,Boy
Maverick,1688.0,2011,Rank,Boy
Max,20.0,2011,Rank,Boy
Maxim,431.0,2011,Rank,Boy
Maxime,1303.0,2011,Rank,Boy
Maximilian,172.0,2011,Rank,Boy
Maximillian,392.0,2011,Rank,Boy
Maxwell,131.0,2011,Rank,Boy
Mckenzie,177.0,2011,Rank,Boy
Md,852.0,2011,Rank,Boy
Mehdi,1087.0,2011,Rank,Boy
Mehmet,798.0,2011,Rank,Boy
Melvin,1788.0,2011,Rank,Boy
Menachem,2390.0,2011,Rank,Boy
Merlin,2039.0,2011,Rank,Boy
Mert,976.0,2011,Rank,Boy
Micah,279.0,2011,Rank,Boy
Michael,53.0,2011,Rank,Boy
Michal,298.0,2011,Rank,Boy
Micheal,1600.0,2011,Rank,Boy
Micky,2390.0,2011,Rank,Boy
Miguel,681.0,2011,Rank,Boy
Mikey,381.0,2011,Rank,Boy
Milan,449.0,2011,Rank,Boy
Miles,185.0,2011,Rank,Boy
Milo,167.0,2011,Rank,Boy
Mir,1688.0,2011,Rank,Boy
Mirza,1087.0,2011,Rank,Boy
Mitchell,266.0,2011,Rank,Boy
Mohamad,701.0,2011,Rank,Boy
Mohamed,151.0,2011,Rank,Boy
Mohammad,63.0,2011,Rank,Boy
Mohammed,19.0,2011,Rank,Boy
Mohsin,781.0,2011,Rank,Boy
Moishe,1342.0,2011,Rank,Boy
Montague,1342.0,2011,Rank,Boy
Montgomery,464.0,2011,Rank,Boy
Monty,371.0,2011,Rank,Boy
Mordechai,1909.0,2011,Rank,Boy
Morgan,126.0,2011,Rank,Boy
Morris,1251.0,2011,Rank,Boy
Moses,602.0,2011,Rank,Boy
Moshe,878.0,2011,Rank,Boy
Mubarak,1788.0,2011,Rank,Boy
Muhamad,2039.0,2011,Rank,Boy
Muhammad,22.0,2011,Rank,Boy
Muhammed,113.0,2011,Rank,Boy
Muhsin,2390.0,2011,Rank,Boy
Mujtaba,999.0,2011,Rank,Boy
Muneeb,3300.0,2011,Rank,Boy
Murray,1251.0,2011,Rank,Boy
Murtaza,1398.0,2011,Rank,Boy
Musa,226.0,2011,Rank,Boy
Mustafa,229.0,2011,Rank,Boy
Myles,212.0,2011,Rank,Boy
Myron,2194.0,2011,Rank,Boy
Nabeel,1342.0,2011,Rank,Boy
Nabil,958.0,2011,Rank,Boy
Nadir,2039.0,2011,Rank,Boy
Naeem,1251.0,2011,Rank,Boy
Nana,907.0,2011,Rank,Boy
Nasir,2194.0,2011,Rank,Boy
Nasser,2613.0,2011,Rank,Boy
Nathan,54.0,2011,Rank,Boy
Nathanael,638.0,2011,Rank,Boy
Nathanial,1600.0,2011,Rank,Boy
Nathaniel,119.0,2011,Rank,Boy
Navraj,1688.0,2011,Rank,Boy
Neal,2390.0,2011,Rank,Boy
Ned,546.0,2011,Rank,Boy
Neel,1087.0,2011,Rank,Boy
Neil,546.0,2011,Rank,Boy
Nelson,929.0,2011,Rank,Boy
Niall,298.0,2011,Rank,Boy
Niam,1024.0,2011,Rank,Boy
Nicholas,148.0,2011,Rank,Boy
Nick,1522.0,2011,Rank,Boy
Nicky,2039.0,2011,Rank,Boy
Nico,364.0,2011,Rank,Boy
Nicolas,303.0,2011,Rank,Boy
Nikhil,652.0,2011,Rank,Boy
Nikita,1024.0,2011,Rank,Boy
Nikolai,1447.0,2011,Rank,Boy
Nikolas,647.0,2011,Rank,Boy
Nile,1398.0,2011,Rank,Boy
Nima,4647.0,2011,Rank,Boy
Noah,16.0,2011,Rank,Boy
Noel,546.0,2011,Rank,Boy
Noor,1909.0,2011,Rank,Boy
Nyle,1447.0,2011,Rank,Boy
Oakley,222.0,2011,Rank,Boy
Odin,1688.0,2011,Rank,Boy
Oisin,696.0,2011,Rank,Boy
Oliver,2.0,2011,Rank,Boy
Olivier,325.0,2011,Rank,Boy
Ollie,73.0,2011,Rank,Boy
Oluwatobi,1303.0,2011,Rank,Boy
Omar,222.0,2011,Rank,Boy
Omari,878.0,2011,Rank,Boy
Omer,767.0,2011,Rank,Boy
Onur,1909.0,2011,Rank,Boy
Oran,1447.0,2011,Rank,Boy
Oren,2039.0,2011,Rank,Boy
Orlando,588.0,2011,Rank,Boy
Oscar,17.0,2011,Rank,Boy
Oskar,181.0,2011,Rank,Boy
Osman,878.0,2011,Rank,Boy
Otis,392.0,2011,Rank,Boy
Otto,507.0,2011,Rank,Boy
Owain,467.0,2011,Rank,Boy
Owais,767.0,2011,Rank,Boy
Owen,71.0,2011,Rank,Boy
Ozan,1688.0,2011,Rank,Boy
Pablo,944.0,2011,Rank,Boy
Paddy,812.0,2011,Rank,Boy
Paolo,1522.0,2011,Rank,Boy
Paris,3830.0,2011,Rank,Boy
Parth,1688.0,2011,Rank,Boy
Patrick,121.0,2011,Rank,Boy
Patrik,878.0,2011,Rank,Boy
Paul,263.0,2011,Rank,Boy
Pavan,1688.0,2011,Rank,Boy
Pedro,1045.0,2011,Rank,Boy
Perry,1522.0,2011,Rank,Boy
Peter,155.0,2011,Rank,Boy
Philip,356.0,2011,Rank,Boy
Phillip,718.0,2011,Rank,Boy
Phoenix,349.0,2011,Rank,Boy
Pierce,1303.0,2011,Rank,Boy
Pierre,1688.0,2011,Rank,Boy
Pranav,976.0,2011,Rank,Boy
Prem,1600.0,2011,Rank,Boy
Preston,204.0,2011,Rank,Boy
Prince,431.0,2011,Rank,Boy
Qais,2390.0,2011,Rank,Boy
Qasim,681.0,2011,Rank,Boy
Quentin,1398.0,2011,Rank,Boy
Quincy,2039.0,2011,Rank,Boy
Quinn,381.0,2011,Rank,Boy
Raees,944.0,2011,Rank,Boy
Rafael,277.0,2011,Rank,Boy
Rafe,588.0,2011,Rank,Boy
Rafi,1087.0,2011,Rank,Boy
Raheel,1303.0,2011,Rank,Boy
Raheem,626.0,2011,Rank,Boy
Rahil,2390.0,2011,Rank,Boy
Rahim,1045.0,2011,Rank,Boy
Rahul,929.0,2011,Rank,Boy
Raihan,631.0,2011,Rank,Boy
Raja,580.0,2011,Rank,Boy
Rajan,976.0,2011,Rank,Boy
Rajveer,958.0,2011,Rank,Boy
Ralph,230.0,2011,Rank,Boy
Rami,1788.0,2011,Rank,Boy
Raphael,240.0,2011,Rank,Boy
Rashid,1688.0,2011,Rank,Boy
Raul,1303.0,2011,Rank,Boy
Ravi,1342.0,2011,Rank,Boy
Ray,781.0,2011,Rank,Boy
Rayan,252.0,2011,Rank,Boy
Rayhan,495.0,2011,Rank,Boy
Raymond,767.0,2011,Rank,Boy
Rayyan,220.0,2011,Rank,Boy
Reagan,621.0,2011,Rank,Boy
Reece,98.0,2011,Rank,Boy
Reef,2039.0,2011,Rank,Boy
Reegan,602.0,2011,Rank,Boy
Regan,346.0,2011,Rank,Boy
Reggie,178.0,2011,Rank,Boy
Reginald,852.0,2011,Rank,Boy
Rehan,401.0,2011,Rank,Boy
Reid,781.0,2011,Rank,Boy
Reilly,652.0,2011,Rank,Boy
Reis,2390.0,2011,Rank,Boy
Reiss,1251.0,2011,Rank,Boy
Remi,781.0,2011,Rank,Boy
Remy,701.0,2011,Rank,Boy
Rene,1522.0,2011,Rank,Boy
Reuben,72.0,2011,Rank,Boy
Rex,501.0,2011,Rank,Boy
Rhodri,1087.0,2011,Rank,Boy
Rhydian,1688.0,2011,Rank,Boy
Rhys,70.0,2011,Rank,Boy
Rian,514.0,2011,Rank,Boy
Ricardo,852.0,2011,Rank,Boy
Riccardo,2892.0,2011,Rank,Boy
Richard,237.0,2011,Rank,Boy
Richie,907.0,2011,Rank,Boy
Ricky,798.0,2011,Rank,Boy
Rico,528.0,2011,Rank,Boy
Ridwan,652.0,2011,Rank,Boy
Riley,13.0,2011,Rank,Boy
Rio,160.0,2011,Rank,Boy
Rishi,652.0,2011,Rank,Boy
Ritchie,2613.0,2011,Rank,Boy
River,501.0,2011,Rank,Boy
Rizwan,929.0,2011,Rank,Boy
Roan,1209.0,2011,Rank,Boy
Robbie,407.0,2011,Rank,Boy
Robert,93.0,2011,Rank,Boy
Roberto,1522.0,2011,Rank,Boy
Robin,298.0,2011,Rank,Boy
Robson,1522.0,2011,Rank,Boy
Rocky,812.0,2011,Rank,Boy
Roger,1600.0,2011,Rank,Boy
Rohan,191.0,2011,Rank,Boy
Roland,1522.0,2011,Rank,Boy
Roman,172.0,2011,Rank,Boy
Romario,1600.0,2011,Rank,Boy
Ronald,852.0,2011,Rank,Boy
Ronan,388.0,2011,Rank,Boy
Ronnie,142.0,2011,Rank,Boy
Rory,110.0,2011,Rank,Boy
Roshan,831.0,2011,Rank,Boy
Ross,594.0,2011,Rank,Boy
Rowan,135.0,2011,Rank,Boy
Roy,1158.0,2011,Rank,Boy
Ruairi,1045.0,2011,Rank,Boy
Ruari,1600.0,2011,Rank,Boy
Ruben,176.0,2011,Rank,Boy
Rudi,662.0,2011,Rank,Boy
Rudy,413.0,2011,Rank,Boy
Rueben,732.0,2011,Rank,Boy
Rufus,239.0,2011,Rank,Boy
Rupert,287.0,2011,Rank,Boy
Russell,852.0,2011,Rank,Boy
Ryan,36.0,2011,Rank,Boy
Rylan,314.0,2011,Rank,Boy
Ryley,213.0,2011,Rank,Boy
Saad,732.0,2011,Rank,Boy
Sabir,2892.0,2011,Rank,Boy
Sacha,1045.0,2011,Rank,Boy
Sachin,907.0,2011,Rank,Boy
Saeed,1045.0,2011,Rank,Boy
Safwaan,3830.0,2011,Rank,Boy
Safwan,743.0,2011,Rank,Boy
Sahib,831.0,2011,Rank,Boy
Sahil,464.0,2011,Rank,Boy
Sai,1045.0,2011,Rank,Boy
Said,1158.0,2011,Rank,Boy
Saif,479.0,2011,Rank,Boy
Saleem,2892.0,2011,Rank,Boy
Saleh,1087.0,2011,Rank,Boy
Salem,1688.0,2011,Rank,Boy
Salih,2613.0,2011,Rank,Boy
Salim,1909.0,2011,Rank,Boy
Salman,696.0,2011,Rank,Boy
Salvatore,2892.0,2011,Rank,Boy
Sam,112.0,2011,Rank,Boy
Samad,2390.0,2011,Rank,Boy
Sameer,767.0,2011,Rank,Boy
Sami,295.0,2011,Rank,Boy
Samir,537.0,2011,Rank,Boy
Sammy,781.0,2011,Rank,Boy
Samraj,2390.0,2011,Rank,Boy
Samson,490.0,2011,Rank,Boy
Samuel,15.0,2011,Rank,Boy
Samy,4647.0,2011,Rank,Boy
Santiago,701.0,2011,Rank,Boy
Santino,812.0,2011,Rank,Boy
Sasha,1688.0,2011,Rank,Boy
Saul,516.0,2011,Rank,Boy
Saxon,1447.0,2011,Rank,Boy
Sayed,907.0,2011,Rank,Boy
Scott,241.0,2011,Rank,Boy
Seamus,1045.0,2011,Rank,Boy
Sean,178.0,2011,Rank,Boy
Sebastian,47.0,2011,Rank,Boy
Sebastien,565.0,2011,Rank,Boy
Sergio,2390.0,2011,Rank,Boy
Seth,101.0,2011,Rank,Boy
Seyed,1909.0,2011,Rank,Boy
Shaan,662.0,2011,Rank,Boy
Shae,565.0,2011,Rank,Boy
Shah,743.0,2011,Rank,Boy
Shahid,3300.0,2011,Rank,Boy
Shahzaib,1600.0,2011,Rank,Boy
Shai,1688.0,2011,Rank,Boy
Shakeel,1342.0,2011,Rank,Boy
Shane,279.0,2011,Rank,Boy
Sharif,2892.0,2011,Rank,Boy
Shaun,325.0,2011,Rank,Boy
Shawn,976.0,2011,Rank,Boy
Shay,206.0,2011,Rank,Boy
Shayan,473.0,2011,Rank,Boy
Shayne,944.0,2011,Rank,Boy
Shea,652.0,2011,Rank,Boy
Sheikh,852.0,2011,Rank,Boy
Sheldon,1600.0,2011,Rank,Boy
Shiloh,1158.0,2011,Rank,Boy
Shimon,1124.0,2011,Rank,Boy
Shiv,976.0,2011,Rank,Boy
Shivam,1303.0,2011,Rank,Boy
Shlomo,1909.0,2011,Rank,Boy
Shmuel,2194.0,2011,Rank,Boy
Shoaib,1688.0,2011,Rank,Boy
Shuaib,2194.0,2011,Rank,Boy
Shyam,4647.0,2011,Rank,Boy
Sid,701.0,2011,Rank,Boy
Sidney,259.0,2011,Rank,Boy
Silas,1087.0,2011,Rank,Boy
Simeon,812.0,2011,Rank,Boy
Simon,305.0,2011,Rank,Boy
Sinan,2892.0,2011,Rank,Boy
Sion,781.0,2011,Rank,Boy
Siraj,2613.0,2011,Rank,Boy
Sohaib,2613.0,2011,Rank,Boy
Sohail,1251.0,2011,Rank,Boy
Sol,798.0,2011,Rank,Boy
Solomon,317.0,2011,Rank,Boy
Sonnie,852.0,2011,Rank,Boy
Sonny,108.0,2011,Rank,Boy
Spencer,183.0,2011,Rank,Boy
Spike,1688.0,2011,Rank,Boy
Stan,1522.0,2011,Rank,Boy
Stanley,80.0,2011,Rank,Boy
Stefan,436.0,2011,Rank,Boy
Stefano,1909.0,2011,Rank,Boy
Steffan,701.0,2011,Rank,Boy
Stephan,1688.0,2011,Rank,Boy
Stephen,255.0,2011,Rank,Boy
Steve,1342.0,2011,Rank,Boy
Steven,298.0,2011,Rank,Boy
Stevie,1087.0,2011,Rank,Boy
Stewart,2390.0,2011,Rank,Boy
Storm,1600.0,2011,Rank,Boy
Stuart,743.0,2011,Rank,Boy
Subhaan,681.0,2011,Rank,Boy
Subhan,384.0,2011,Rank,Boy
Sufian,1909.0,2011,Rank,Boy
Sufyaan,1045.0,2011,Rank,Boy
Sufyan,681.0,2011,Rank,Boy
Suhaib,1522.0,2011,Rank,Boy
Sulaiman,524.0,2011,Rank,Boy
Sulayman,929.0,2011,Rank,Boy
Suleiman,1600.0,2011,Rank,Boy
Suleman,1124.0,2011,Rank,Boy
Sullivan,732.0,2011,Rank,Boy
Sultan,1303.0,2011,Rank,Boy
Sunny,907.0,2011,Rank,Boy
Suraj,2892.0,2011,Rank,Boy
Sydney,1087.0,2011,Rank,Boy
Syed,165.0,2011,Rank,Boy
Tadhg,1251.0,2011,Rank,Boy
Taha,602.0,2011,Rank,Boy
Tahir,2613.0,2011,Rank,Boy
Tahmid,1909.0,2011,Rank,Boy
Tai,907.0,2011,Rank,Boy
Talha,671.0,2011,Rank,Boy
Taliesin,1600.0,2011,Rank,Boy
Tameem,2039.0,2011,Rank,Boy
