,Name,value,Year,Type
43849,Dorothy,33.0,2007,Count
43850,Drew,46.0,2007,Count
43851,Dulcie,52.0,2007,Count
43852,Ebonie,29.0,2007,Count
43853,Ebony,368.0,2007,Count
43854,Eda,9.0,2007,Count
43855,Eden,297.0,2007,Count
43856,Edie,156.0,2007,Count
43857,Edith,162.0,2007,Count
43858,Effie,10.0,2007,Count
43859,Eileen,15.0,2007,Count
43860,Eilidh,19.0,2007,Count
43861,Eimear,6.0,2007,Count
43862,Ela,105.0,2007,Count
43863,Elaina,17.0,2007,Count
43864,Elaine,13.0,2007,Count
43865,Elan,14.0,2007,Count
43866,Elana,31.0,2007,Count
43867,Eleana,9.0,2007,Count
43868,Eleanor,1235.0,2007,Count
43869,Elen,34.0,2007,Count
43870,Elena,217.0,2007,Count
43871,Eleni,44.0,2007,Count
43872,Eleri,40.0,2007,Count
43873,Eliana,61.0,2007,Count
43874,Elicia,30.0,2007,Count
43875,Elif,37.0,2007,Count
43876,Elin,94.0,2007,Count
43877,Elina,35.0,2007,Count
43878,Elinor,30.0,2007,Count
43879,Elisa,65.0,2007,Count
43880,Elisabeth,67.0,2007,Count
43881,Elise,379.0,2007,Count
43882,Elisha,202.0,2007,Count
43883,Elisia,16.0,2007,Count
43884,Elissa,73.0,2007,Count
43885,Eliz,8.0,2007,Count
43886,Eliza,365.0,2007,Count
43887,Elizabeth,1409.0,2007,Count
43888,Ella,3671.0,2007,Count
43889,Ella-Louise,98.0,2007,Count
43890,Ella-Mae,54.0,2007,Count
43891,Ella-Rose,38.0,2007,Count
43892,Elle,181.0,2007,Count
43893,Ellen,323.0,2007,Count
43894,Ellena,55.0,2007,Count
43895,Elli,22.0,2007,Count
43896,Ellie,2955.0,2007,Count
43897,Ellie-Mae,173.0,2007,Count
43898,Ellie-Mai,74.0,2007,Count
43899,Ellie-May,178.0,2007,Count
43900,Ellie-Rose,23.0,2007,Count
43901,Ellis,38.0,2007,Count
43902,Ellora,3.0,2007,Count
43903,Ellouise,17.0,2007,Count
43904,Elly,22.0,2007,Count
43905,Elodie,84.0,2007,Count
43906,Eloisa,20.0,2007,Count
43907,Eloise,515.0,2007,Count
43908,Elouise,46.0,2007,Count
43909,Elsa,110.0,2007,Count
43910,Elsbeth,6.0,2007,Count
43911,Elsie,227.0,2007,Count
43912,Elspeth,45.0,2007,Count
43913,Elyse,40.0,2007,Count
43914,Elysia,45.0,2007,Count
43915,Eman,28.0,2007,Count
43916,Emelia,117.0,2007,Count
43917,Emerald,8.0,2007,Count
43918,Emilee,14.0,2007,Count
43919,Emilia,467.0,2007,Count
43920,Emilie,132.0,2007,Count
43921,Emilly,13.0,2007,Count
43922,Emily,4732.0,2007,Count
43923,Emily-Jane,14.0,2007,Count
43924,Emily-Rose,13.0,2007,Count
43925,Emine,16.0,2007,Count
43926,Emma,1854.0,2007,Count
43927,Emmanuella,50.0,2007,Count
43928,Emmeline,22.0,2007,Count
43929,Emmi,16.0,2007,Count
43930,Emmie,74.0,2007,Count
43931,Emmy,69.0,2007,Count
43932,Enya,60.0,2007,Count
43933,Erica,108.0,2007,Count
43934,Erika,77.0,2007,Count
43935,Erin,1888.0,2007,Count
43936,Eryn,77.0,2007,Count
43937,Esha,109.0,2007,Count
43938,Esme,462.0,2007,Count
43939,Esmee,57.0,2007,Count
43940,Esra,16.0,2007,Count
43941,Estella,18.0,2007,Count
43942,Estelle,42.0,2007,Count
43943,Esther,348.0,2007,Count
43944,Eunice,14.0,2007,Count
43945,Eva,1215.0,2007,Count
43946,Evangeline,151.0,2007,Count
43947,Eve,805.0,2007,Count
43948,Evelina,18.0,2007,Count
43949,Evelyn,534.0,2007,Count
43950,Evie,2936.0,2007,Count
43951,Faatimah,19.0,2007,Count
43952,Fabiha,15.0,2007,Count
43953,Fae,11.0,2007,Count
43954,Fahima,19.0,2007,Count
43955,Faith,821.0,2007,Count
43956,Faiza,63.0,2007,Count
43957,Faizah,29.0,2007,Count
43958,Falak,31.0,2007,Count
43959,Fallon,34.0,2007,Count
43960,Farah,69.0,2007,Count
43961,Farida,8.0,2007,Count
43962,Fariha,21.0,2007,Count
43963,Farrah,34.0,2007,Count
43964,Fatema,22.0,2007,Count
43965,Fathima,47.0,2007,Count
43966,Fatima,387.0,2007,Count
43967,Fatimah,104.0,2007,Count
43968,Fatma,37.0,2007,Count
43969,Fay,41.0,2007,Count
43970,Faye,409.0,2007,Count
43971,Felicia,16.0,2007,Count
43972,Felicity,219.0,2007,Count
43973,Fenella,12.0,2007,Count
43974,Fern,96.0,2007,Count
43975,Ffion,297.0,2007,Count
43976,Fiona,94.0,2007,Count
43977,Flavia,5.0,2007,Count
43978,Fleur,94.0,2007,Count
43979,Flora,91.0,2007,Count
43980,Florence,491.0,2007,Count
43981,Frances,88.0,2007,Count
43982,Francesca,620.0,2007,Count
43983,Frankie,157.0,2007,Count
43984,Freja,18.0,2007,Count
43985,Freya,1949.0,2007,Count
43986,Freyja,38.0,2007,Count
43987,Gabriela,123.0,2007,Count
43988,Gabriele,13.0,2007,Count
43989,Gabriella,465.0,2007,Count
43990,Gabrielle,288.0,2007,Count
43991,Gaia,23.0,2007,Count
43992,Gemma,251.0,2007,Count
43993,Genevieve,73.0,2007,Count
43994,Georgia,1313.0,2007,Count
43995,Georgiana,25.0,2007,Count
43996,Georgie,120.0,2007,Count
43997,Georgina,443.0,2007,Count
43998,Gianna,13.0,2007,Count
43999,Giorgia,18.0,2007,Count
44000,Giovanna,9.0,2007,Count
44001,Giselle,34.0,2007,Count
44002,Giulia,26.0,2007,Count
44003,Gloria,54.0,2007,Count
44004,Grace,4939.0,2007,Count
44005,Gracie,928.0,2007,Count
44006,Greta,42.0,2007,Count
44007,Gwen,32.0,2007,Count
44008,Gwenllian,14.0,2007,Count
44009,Gwenno,8.0,2007,Count
44010,Gwyneth,13.0,2007,Count
44011,Habiba,39.0,2007,Count
44012,Habibah,32.0,2007,Count
44013,Hadassah,18.0,2007,Count
44014,Hadia,22.0,2007,Count
44015,Hadiyah,17.0,2007,Count
44016,Hafiza,12.0,2007,Count
44017,Hafsa,163.0,2007,Count
44018,Hafsah,129.0,2007,Count
44019,Hailey,22.0,2007,Count
44020,Hajar,17.0,2007,Count
44021,Hajira,7.0,2007,Count
44022,Hajra,37.0,2007,Count
44023,Hajrah,24.0,2007,Count
44024,Haleema,93.0,2007,Count
44025,Haleemah,25.0,2007,Count
44026,Halima,117.0,2007,Count
44027,Halimah,28.0,2007,Count
44028,Halle,93.0,2007,Count
44029,Hamda,13.0,2007,Count
44030,Hana,197.0,2007,Count
44031,Hanaa,10.0,2007,Count
44032,Hanah,7.0,2007,Count
44033,Hanan,33.0,2007,Count
44034,Haneen,7.0,2007,Count
44035,Hania,17.0,2007,Count
44036,Hanifa,27.0,2007,Count
44037,Hanifah,10.0,2007,Count
44038,Hanna,140.0,2007,Count
44039,Hannah,2701.0,2007,Count
44040,Harleen,39.0,2007,Count
44041,Harleigh,18.0,2007,Count
44042,Harley,64.0,2007,Count
44043,Harlie,17.0,2007,Count
44044,Harmony,81.0,2007,Count
44045,Harriet,821.0,2007,Count
44046,Harriett,54.0,2007,Count
44047,Harriette,22.0,2007,Count
44048,Hattie,55.0,2007,Count
44049,Hawa,25.0,2007,Count
44050,Hayley,161.0,2007,Count
44051,Hazal,4.0,2007,Count
44052,Hazel,130.0,2007,Count
44053,Heather,183.0,2007,Count
44054,Heba,25.0,2007,Count
44055,Hebe,24.0,2007,Count
44056,Heidi,423.0,2007,Count
44057,Helen,84.0,2007,Count
44058,Helena,148.0,2007,Count
44059,Helin,20.0,2007,Count
44060,Henrietta,51.0,2007,Count
44061,Hermione,109.0,2007,Count
44062,Hester,18.0,2007,Count
44063,Hetty,16.0,2007,Count
44064,Hiba,84.0,2007,Count
44065,Hibah,46.0,2007,Count
44066,Hina,10.0,2007,Count
44067,Hira,21.0,2007,Count
44068,Hollie,710.0,2007,Count
44069,Holly,2237.0,2007,Count
44070,Honey,291.0,2007,Count
44071,Honor,70.0,2007,Count
44072,Hope,330.0,2007,Count
44073,Huda,42.0,2007,Count
44074,Humaira,81.0,2007,Count
44075,Humayra,33.0,2007,Count
44076,Husna,55.0,2007,Count
44077,Ida,30.0,2007,Count
44078,Ifeoluwa,10.0,2007,Count
44079,Ifra,8.0,2007,Count
44080,Ifrah,14.0,2007,Count
44081,Ilana,18.0,2007,Count
44082,Ilayda,16.0,2007,Count
44083,Ilona,5.0,2007,Count
44084,Imaan,156.0,2007,Count
44085,Iman,138.0,2007,Count
44086,Imani,42.0,2007,Count
44087,Imogen,1568.0,2007,Count
44088,Inayah,57.0,2007,Count
44089,India,227.0,2007,Count
44090,Indiana,35.0,2007,Count
44091,Indianna,14.0,2007,Count
44092,Indigo,31.0,2007,Count
44093,Indya,6.0,2007,Count
44094,Ines,60.0,2007,Count
44095,Ingrid,21.0,2007,Count
44096,Iola,13.0,2007,Count
44097,Iona,144.0,2007,Count
44098,Ione,13.0,2007,Count
44099,Iqra,194.0,2007,Count
44100,Irene,21.0,2007,Count
44101,Iris,229.0,2007,Count
44102,Isabel,1270.0,2007,Count
44103,Isabella,2364.0,2007,Count
44104,Isabelle,2161.0,2007,Count
44105,Isadora,25.0,2007,Count
44106,Isha,104.0,2007,Count
44107,Isla,964.0,2007,Count
44108,Isma,20.0,2007,Count
44109,Isobel,1095.0,2007,Count
44110,Isobella,55.0,2007,Count
44111,Isobelle,138.0,2007,Count
44112,Isra,45.0,2007,Count
44113,Ivana,19.0,2007,Count
44114,Ivy,106.0,2007,Count
44115,Izabella,83.0,2007,Count
44116,Izabelle,48.0,2007,Count
44117,Jacqueline,16.0,2007,Count
44118,Jada,91.0,2007,Count
44119,Jade,216.0,2007,Count
44120,Jaime,62.0,2007,Count
44121,Jameela,11.0,2007,Count
44122,Jamie,100.0,2007,Count
44123,Jamila,28.0,2007,Count
44124,Jana,35.0,2007,Count
44125,Jane,46.0,2007,Count
44126,Janelle,28.0,2007,Count
44127,Janet,18.0,2007,Count
44128,Janice,13.0,2007,Count
44129,Jannah,50.0,2007,Count
44130,Jannat,33.0,2007,Count
44131,Jasleen,37.0,2007,Count
44132,Jasmin,218.0,2007,Count
44133,Jasmina,15.0,2007,Count
44134,Jasmine,1695.0,2007,Count
44135,Javeria,8.0,2007,Count
44136,Jaya,88.0,2007,Count
44137,Jaycee,13.0,2007,Count
44138,Jayda,50.0,2007,Count
44139,Jazmin,86.0,2007,Count
44140,Jazmine,67.0,2007,Count
44141,Jazmyn,12.0,2007,Count
44142,Jean,18.0,2007,Count
44143,Jemima,319.0,2007,Count
44144,Jemimah,28.0,2007,Count
44145,Jemma,90.0,2007,Count
44146,Jena,16.0,2007,Count
44147,Jenna,253.0,2007,Count
44148,Jennifer,392.0,2007,Count
44149,Jenny,59.0,2007,Count
44150,Jess,36.0,2007,Count
44151,Jesse,10.0,2007,Count
44152,Jessica,4595.0,2007,Count
44153,Jessie,189.0,2007,Count
44154,Jessika,10.0,2007,Count
44155,Joan,10.0,2007,Count
44156,Joana,24.0,2007,Count
44157,Joanna,111.0,2007,Count
44158,Joanne,46.0,2007,Count
44159,Jocelyn,50.0,2007,Count
44160,Jodie,225.0,2007,Count
44161,Joelle,15.0,2007,Count
44162,Johanna,21.0,2007,Count
44163,Jolene,12.0,2007,Count
44164,Jolie,48.0,2007,Count
44165,Joni,14.0,2007,Count
44166,Jorja,228.0,2007,Count
44167,Josephine,200.0,2007,Count
44168,Josie,200.0,2007,Count
44169,Joy,63.0,2007,Count
44170,Joyce,42.0,2007,Count
44171,Jude,11.0,2007,Count
44172,Judith,16.0,2007,Count
44173,Julia,601.0,2007,Count
44174,Juliana,29.0,2007,Count
44175,Julie,28.0,2007,Count
44176,Juliet,59.0,2007,Count
44177,Juliette,78.0,2007,Count
44178,Kacey,335.0,2007,Count
44179,Kacie,153.0,2007,Count
44180,Kadie,95.0,2007,Count
44181,Kady,43.0,2007,Count
44182,Kaia,31.0,2007,Count
44183,Kaila,26.0,2007,Count
44184,Kainat,11.0,2007,Count
44185,Kaitlin,212.0,2007,Count
44186,Kaitlyn,342.0,2007,Count
44187,Kali,13.0,2007,Count
44188,Kallie,19.0,2007,Count
44189,Kamilah,6.0,2007,Count
44190,Kara,196.0,2007,Count
44191,Karen,40.0,2007,Count
44192,Karina,72.0,2007,Count
44193,Karis,42.0,2007,Count
44194,Karla,32.0,2007,Count
44195,Kasey,115.0,2007,Count
44196,Kasia,13.0,2007,Count
44197,Katarina,20.0,2007,Count
44198,Kate,435.0,2007,Count
44199,Katelyn,203.0,2007,Count
44200,Katerina,39.0,2007,Count
44201,Katherine,346.0,2007,Count
44202,Kathleen,62.0,2007,Count
44203,Kathryn,143.0,2007,Count
44204,Katia,7.0,2007,Count
44205,Katie,2522.0,2007,Count
44206,Katrina,57.0,2007,Count
44207,Katy,236.0,2007,Count
44208,Kaya,63.0,2007,Count
44209,Kayla,359.0,2007,Count
44210,Kaylah,14.0,2007,Count
44211,Kaylee,47.0,2007,Count
44212,Kayleigh,481.0,2007,Count
44213,Kayley,64.0,2007,Count
44214,Keeley,294.0,2007,Count
44215,Keira,1354.0,2007,Count
44216,Keisha,110.0,2007,Count
44217,Kelly,80.0,2007,Count
44218,Kelsey,382.0,2007,Count
44219,Kelsie,122.0,2007,Count
44220,Kendal,9.0,2007,Count
44221,Kendall,10.0,2007,Count
44222,Kendra,49.0,2007,Count
44223,Kennedy,35.0,2007,Count
44224,Kenya,18.0,2007,Count
44225,Kenza,14.0,2007,Count
44226,Kenzie,66.0,2007,Count
44227,Keren,20.0,2007,Count
44228,Kezia,60.0,2007,Count
44229,Keziah,63.0,2007,Count
44230,Khadeeja,27.0,2007,Count
44231,Khadeejah,18.0,2007,Count
44232,Khadija,168.0,2007,Count
44233,Khadijah,126.0,2007,Count
44234,Khloe,9.0,2007,Count
44235,Kiana,69.0,2007,Count
44236,Kianna,21.0,2007,Count
44237,Kiara,123.0,2007,Count
44238,Kiera,455.0,2007,Count
44239,Kim,14.0,2007,Count
44240,Kimberley,151.0,2007,Count
44241,Kimberly,49.0,2007,Count
44242,Kimran,14.0,2007,Count
44243,Kinza,13.0,2007,Count
44244,Kira,165.0,2007,Count
44245,Kiran,51.0,2007,Count
44246,Kirsty,119.0,2007,Count
44247,Kitty,215.0,2007,Count
44248,Kiya,29.0,2007,Count
44249,Kizzy,22.0,2007,Count
44250,Klara,24.0,2007,Count
44251,Klaudia,54.0,2007,Count
44252,Kourtney,8.0,2007,Count
44253,Kristen,12.0,2007,Count
44254,Kristina,56.0,2007,Count
44255,Krystal,101.0,2007,Count
44256,Kya,38.0,2007,Count
44257,Kyah,12.0,2007,Count
44258,Kyla,202.0,2007,Count
44259,Kylie,30.0,2007,Count
44260,Kyra,232.0,2007,Count
44261,Kyrah,13.0,2007,Count
44262,Lacey,771.0,2007,Count
44263,Lacie,115.0,2007,Count
44264,Lacy,36.0,2007,Count
44265,Laila,335.0,2007,Count
44266,Lakshmi,8.0,2007,Count
44267,Lana,185.0,2007,Count
44268,Lani,33.0,2007,Count
44269,Lara,472.0,2007,Count
44270,Laraib,22.0,2007,Count
44271,Larissa,64.0,2007,Count
44272,Larna,6.0,2007,Count
44273,Latifa,12.0,2007,Count
44274,Latifah,12.0,2007,Count
44275,Laura,490.0,2007,Count
44276,Laurel,16.0,2007,Count
44277,Lauren,1225.0,2007,Count
44278,Laurie,27.0,2007,Count
44279,Lavinia,22.0,2007,Count
44280,Layla,715.0,2007,Count
44281,Lea,56.0,2007,Count
44282,Leah,1375.0,2007,Count
44283,Leanna,35.0,2007,Count
44284,Leanne,64.0,2007,Count
44285,Leela,33.0,2007,Count
44286,Leena,41.0,2007,Count
44287,Leia,65.0,2007,Count
44288,Leigh,23.0,2007,Count
44289,Leila,268.0,2007,Count
44290,Leilani,34.0,2007,Count
44291,Lena,68.0,2007,Count
44292,Leona,266.0,2007,Count
44293,Leoni,42.0,2007,Count
44294,Leonie,99.0,2007,Count
44295,Leticia,24.0,2007,Count
44296,Lexie,607.0,2007,Count
44297,Leyla,102.0,2007,Count
44298,Lia,67.0,2007,Count
44299,Liana,45.0,2007,Count
44300,Lianna,15.0,2007,Count
44301,Libbie,84.0,2007,Count
44302,Libby,1117.0,2007,Count
44303,Liberty,163.0,2007,Count
44304,Lidia,26.0,2007,Count
44305,Lila,127.0,2007,Count
44306,Lili,102.0,2007,Count
44307,Lilia,304.0,2007,Count
44308,Lilian,90.0,2007,Count
44309,Liliana,87.0,2007,Count
44310,Lilith,13.0,2007,Count
44311,Lilli,97.0,2007,Count
44312,Lillian,120.0,2007,Count
44313,Lillie,474.0,2007,Count
44314,Lilly,1171.0,2007,Count
44315,Lily,4011.0,2007,Count
44316,Lily-Ann,39.0,2007,Count
44317,Lily-Mae,158.0,2007,Count
44318,Lily-May,127.0,2007,Count
44319,Lily-Rose,114.0,2007,Count
44320,Lina,55.0,2007,Count
44321,Linda,22.0,2007,Count
44322,Lisa,126.0,2007,Count
44323,Lisa-Marie,12.0,2007,Count
44324,Livia,72.0,2007,Count
44325,Liza,27.0,2007,Count
44326,Lizzie,14.0,2007,Count
44327,Logan,23.0,2007,Count
44328,Lois,478.0,2007,Count
44329,Lola,1246.0,2007,Count
44330,Loren,25.0,2007,Count
44331,Lorena,16.0,2007,Count
44332,Loretta,6.0,2007,Count
44333,Lori,15.0,2007,Count
44334,Lorna,49.0,2007,Count
44335,Lorraine,13.0,2007,Count
44336,Lotte,14.0,2007,Count
44337,Lottie,220.0,2007,Count
44338,Louisa,263.0,2007,Count
44339,Louise,370.0,2007,Count
44340,Lowenna,13.0,2007,Count
44341,Lowri,100.0,2007,Count
44342,Luca,10.0,2007,Count
44343,Lucia,261.0,2007,Count
44344,Luciana,17.0,2007,Count
44345,Lucie,281.0,2007,Count
44346,Lucille,22.0,2007,Count
44347,Lucinda,52.0,2007,Count
44348,Lucy,3178.0,2007,Count
44349,Luisa,31.0,2007,Count
44350,Lulu,31.0,2007,Count
44351,Lydia,667.0,2007,Count
44352,Maame,16.0,2007,Count
44353,Maariya,22.0,2007,Count
44354,Maariyah,30.0,2007,Count
44355,Mabel,69.0,2007,Count
44356,Macey,332.0,2007,Count
44357,Mackenzie,88.0,2007,Count
44358,Maddie,155.0,2007,Count
44359,Maddison,967.0,2007,Count
44360,Maddy,37.0,2007,Count
44361,Madeeha,15.0,2007,Count
44362,Madeleine,707.0,2007,Count
44363,Madeline,279.0,2007,Count
44364,Madelyn,37.0,2007,Count
44365,Madiha,39.0,2007,Count
44366,Madina,27.0,2007,Count
44367,Madison,1410.0,2007,Count
44368,Mae,179.0,2007,Count
44369,Maeve,44.0,2007,Count
44370,Magdalena,36.0,2007,Count
44371,Maggie,159.0,2007,Count
44372,Maha,40.0,2007,Count
44373,Maham,17.0,2007,Count
44374,Maheen,35.0,2007,Count
44375,Mahira,15.0,2007,Count
44376,Mahnoor,56.0,2007,Count
44377,Mai,36.0,2007,Count
44378,Maia,251.0,2007,Count
44379,Maira,34.0,2007,Count
44380,Maisey,67.0,2007,Count
44381,Maisha,50.0,2007,Count
44382,Maisie,1026.0,2007,Count
44383,Maisy,333.0,2007,Count
44384,Maizie,46.0,2007,Count
44385,Maja,168.0,2007,Count
44386,Makayla,33.0,2007,Count
44387,Malaika,144.0,2007,Count
44388,Maleeha,38.0,2007,Count
44389,Mali,53.0,2007,Count
44390,Maliha,47.0,2007,Count
44391,Malika,62.0,2007,Count
44392,Malka,18.0,2007,Count
44393,Manon,30.0,2007,Count
44394,Mara,21.0,2007,Count
44395,Marcella,12.0,2007,Count
44396,Marcia,20.0,2007,Count
44397,Marcie,25.0,2007,Count
44398,Margaret,65.0,2007,Count
44399,Margot,24.0,2007,Count
44400,Mari,45.0,2007,Count
44401,Maria,579.0,2007,Count
44402,Mariah,51.0,2007,Count
44403,Mariam,248.0,2007,Count
44404,Mariama,13.0,2007,Count
44405,Marian,12.0,2007,Count
44406,Mariana,39.0,2007,Count
44407,Marianna,16.0,2007,Count
44408,Marianne,34.0,2007,Count
44409,Marie,63.0,2007,Count
44410,Mariella,33.0,2007,Count
44411,Marika,12.0,2007,Count
44412,Marina,42.0,2007,Count
44413,Marion,4.0,2007,Count
44414,Marisa,24.0,2007,Count
44415,Marissa,71.0,2007,Count
44416,Mariya,62.0,2007,Count
44417,Mariyah,44.0,2007,Count
44418,Mariyam,19.0,2007,Count
44419,Marley,18.0,2007,Count
44420,Marni,23.0,2007,Count
44421,Marnie,63.0,2007,Count
44422,Marta,30.0,2007,Count
44423,Martha,658.0,2007,Count
44424,Martina,30.0,2007,Count
44425,Marwa,60.0,2007,Count
44426,Mary,300.0,2007,Count
44427,Mary-Jane,10.0,2007,Count
44428,Mary-Kate,7.0,2007,Count
44429,Marya,5.0,2007,Count
44430,Maryam,465.0,2007,Count
44431,Maryann,3.0,2007,Count
44432,Maryanne,6.0,2007,Count
44433,Mathilda,68.0,2007,Count
44434,Mathilde,23.0,2007,Count
44435,Matilda,981.0,2007,Count
44436,Maud,5.0,2007,Count
44437,Maxine,18.0,2007,Count
44438,May,137.0,2007,Count
44439,Maya,759.0,2007,Count
44440,Mckenzie,78.0,2007,Count
44441,Medina,12.0,2007,Count
44442,Meena,10.0,2007,Count
44443,Meera,18.0,2007,Count
44444,Meg,23.0,2007,Count
44445,Megan,2524.0,2007,Count
44446,Meghan,56.0,2007,Count
44447,Mehreen,30.0,2007,Count
44448,Mei,15.0,2007,Count
44449,Melanie,79.0,2007,Count
44450,Melina,18.0,2007,Count
44451,Melinda,11.0,2007,Count
44452,Melis,15.0,2007,Count
44453,Melisa,53.0,2007,Count
44454,Melissa,420.0,2007,Count
44455,Melodie,13.0,2007,Count
44456,Melody,121.0,2007,Count
44457,Menna,17.0,2007,Count
44458,Mercedes,101.0,2007,Count
44459,Mercy,19.0,2007,Count
44460,Meredith,56.0,2007,Count
44461,Merryn,9.0,2007,Count
44462,Meryem,14.0,2007,Count
44463,Mia,2970.0,2007,Count
44464,Miah,43.0,2007,Count
44465,Micaela,6.0,2007,Count
44466,Michaela,129.0,2007,Count
44467,Michal,9.0,2007,Count
44468,Michelle,195.0,2007,Count
44469,Mikaela,22.0,2007,Count
44470,Mikayla,46.0,2007,Count
44471,Mila,50.0,2007,Count
44472,Milan,19.0,2007,Count
44473,Milena,26.0,2007,Count
44474,Millicent,118.0,2007,Count
44475,Millie,2125.0,2007,Count
44476,Milly,366.0,2007,Count
44477,Mimi,33.0,2007,Count
44478,Mina,38.0,2007,Count
44479,Minnie,39.0,2007,Count
44480,Mira,14.0,2007,Count
44481,Miranda,48.0,2007,Count
44482,Miriam,133.0,2007,Count
44483,Mischa,98.0,2007,Count
44484,Misha,38.0,2007,Count
44485,Misty,13.0,2007,Count
44486,Miya,65.0,2007,Count
44487,Mollie,486.0,2007,Count
44488,Molly,1845.0,2007,Count
44489,Molly-Mae,8.0,2007,Count
44490,Molly-May,13.0,2007,Count
44491,Momina,27.0,2007,Count
44492,Mona,17.0,2007,Count
44493,Monica,52.0,2007,Count
44494,Monika,31.0,2007,Count
44495,Montana,21.0,2007,Count
44496,Morgan,484.0,2007,Count
44497,Muna,31.0,2007,Count
44498,Munira,27.0,2007,Count
44499,Mya,479.0,2007,Count
44500,Myah,37.0,2007,Count
44501,Myra,7.0,2007,Count
44502,Nabiha,23.0,2007,Count
44503,Nabila,25.0,2007,Count
44504,Nada,33.0,2007,Count
44505,Nadia,179.0,2007,Count
44506,Nadine,40.0,2007,Count
44507,Nadiya,6.0,2007,Count
44508,Nafisa,38.0,2007,Count
44509,Naila,9.0,2007,Count
44510,Nailah,18.0,2007,Count
44511,Naima,51.0,2007,Count
44512,Naimah,16.0,2007,Count
44513,Najma,42.0,2007,Count
44514,Nana,49.0,2007,Count
44515,Nancy,289.0,2007,Count
44516,Naomi,430.0,2007,Count
44517,Natalia,337.0,2007,Count
44518,Natalie,367.0,2007,Count
44519,Natalya,31.0,2007,Count
44520,Natasha,489.0,2007,Count
44521,Nathalie,17.0,2007,Count
44522,Nawal,32.0,2007,Count
44523,Neave,55.0,2007,Count
44524,Neeve,19.0,2007,Count
44525,Neha,89.0,2007,Count
44526,Nell,121.0,2007,Count
44527,Nerys,15.0,2007,Count
44528,Neve,433.0,2007,Count
44529,Nia,198.0,2007,Count
44530,Niamh,901.0,2007,Count
44531,Nicola,207.0,2007,Count
44532,Nicole,707.0,2007,Count
44533,Nida,27.0,2007,Count
44534,Nieve,35.0,2007,Count
44535,Niki,6.0,2007,Count
44536,Nikita,133.0,2007,Count
44537,Nikki,36.0,2007,Count
44538,Nimra,29.0,2007,Count
44539,Nimrah,36.0,2007,Count
44540,Nina,210.0,2007,Count
44541,Nisa,13.0,2007,Count
44542,Noor,94.0,2007,Count
44543,Nora,31.0,2007,Count
44544,Noreen,9.0,2007,Count
44545,Nour,30.0,2007,Count
44546,Nuala,30.0,2007,Count
44547,Nuha,29.0,2007,Count
44548,Nur,17.0,2007,Count
44549,Nusaybah,28.0,2007,Count
44550,Nusrat,17.0,2007,Count
44551,Ocean,61.0,2007,Count
44552,Octavia,15.0,2007,Count
44553,Olive,56.0,2007,Count
44554,Olivia,4814.0,2007,Count
44555,Ophelia,59.0,2007,Count
44556,Oreoluwa,13.0,2007,Count
44557,Oriana,20.0,2007,Count
44558,Orla,198.0,2007,Count
44559,Orlagh,12.0,2007,Count
44560,Orlaith,50.0,2007,Count
44561,Ottilie,21.0,2007,Count
44562,Paige,1167.0,2007,Count
44563,Paisley,23.0,2007,Count
44564,Paloma,10.0,2007,Count
44565,Pamela,12.0,2007,Count
44566,Pandora,5.0,2007,Count
44567,Paris,194.0,2007,Count
44568,Patience,22.0,2007,Count
44569,Patricia,48.0,2007,Count
44570,Patsy,9.0,2007,Count
44571,Paula,44.0,2007,Count
44572,Paulina,36.0,2007,Count
44573,Pauline,5.0,2007,Count
44574,Payton,17.0,2007,Count
44575,Pearl,75.0,2007,Count
44576,Peggy,18.0,2007,Count
44577,Penelope,72.0,2007,Count
44578,Penny,47.0,2007,Count
44579,Persia,3.0,2007,Count
44580,Petra,21.0,2007,Count
44581,Peyton,23.0,2007,Count
44582,Pheobe,49.0,2007,Count
44583,Philippa,106.0,2007,Count
44584,Phillipa,19.0,2007,Count
44585,Phoebe,1769.0,2007,Count
44586,Phoenix,49.0,2007,Count
44587,Pia,26.0,2007,Count
44588,Pippa,102.0,2007,Count
44589,Polly,186.0,2007,Count
44590,Pollyanna,15.0,2007,Count
44591,Poppie,59.0,2007,Count
44592,Poppy,1886.0,2007,Count
44593,Porsha,14.0,2007,Count
44594,Portia,30.0,2007,Count
44595,Precious,102.0,2007,Count
44596,Primrose,24.0,2007,Count
44597,Princess,81.0,2007,Count
44598,Priscilla,34.0,2007,Count
44599,Priya,125.0,2007,Count
44600,Rabia,29.0,2007,Count
44601,Rachael,121.0,2007,Count
44602,Rachel,537.0,2007,Count
44603,Rae,32.0,2007,Count
44604,Raegan,10.0,2007,Count
44605,Raheema,4.0,2007,Count
44606,Rahma,37.0,2007,Count
44607,Raisa,16.0,2007,Count
44608,Ramla,8.0,2007,Count
44609,Rana,11.0,2007,Count
44610,Rani,13.0,2007,Count
44611,Rania,47.0,2007,Count
44612,Ranya,9.0,2007,Count
44613,Raquel,7.0,2007,Count
44614,Raven,17.0,2007,Count
44615,Rawan,14.0,2007,Count
44616,Raya,43.0,2007,Count
44617,Rayna,7.0,2007,Count
44618,Reagan,13.0,2007,Count
44619,Rebeca,16.0,2007,Count
44620,Rebecca,1237.0,2007,Count
44621,Rebeka,12.0,2007,Count
44622,Rebekah,136.0,2007,Count
44623,Reem,24.0,2007,Count
44624,Reema,11.0,2007,Count
44625,Regan,35.0,2007,Count
